date,AAPL,IBM,HD,SO,SPX
2020-08-14,114.908,119.6534,280.55,53.56,3372.85
2020-08-17,114.608,118.8606,288.24,53.59,3381.99
2020-08-18,115.563,119.3191,285.0,53.05,3389.78
2020-08-19,115.708,118.2875,282.86,53.19,3374.85
2020-08-20,118.275,117.6284,280.68,52.25,3385.51
2020-08-21,124.37,117.638,283.23,52.37,3397.16
2020-08-24,125.858,120.045,286.75,52.86,3431.28
2020-08-25,124.825,119.0516,286.13,52.41,3443.62
2020-08-26,126.523,118.6027,291.93,51.72,3478.73
2020-08-27,125.01,119.0612,288.63,52.2,3484.55
2020-08-28,124.808,119.4624,286.29,52.42,3508.01
2020-08-31,129.04,117.7813,285.04,52.18,3500.31
2020-09-01,134.18,117.8672,285.94,51.81,3526.65
2020-09-02,131.4,122.4329,287.2,53.21,3580.84
2020-09-03,120.88,118.8702,274.63,52.6,3455.06
2020-09-04,120.96,116.8166,269.66,52.29,3426.96
2020-09-08,112.82,115.7754,269.26,52.85,3331.84
2020-09-09,117.32,116.7784,277.04,52.85,3398.96
2020-09-10,113.49,115.1546,272.7,51.56,3339.19
2020-09-11,112.0,116.0142,276.33,51.76,3340.97
2020-09-14,115.355,116.616,280.65,52.86,3383.54
2020-09-15,115.54,116.9503,285.58,53.01,3401.2
2020-09-16,112.13,118.6505,281.63,53.29,3385.49
2020-09-17,110.34,119.3191,279.96,53.52,3357.01
2020-09-18,106.84,117.2559,275.19,52.81,3319.47
2020-09-21,110.08,114.8585,272.35,53.03,3281.06
2020-09-22,111.81,115.1068,273.31,53.12,3315.57
2020-09-23,107.12,113.5021,266.55,52.53,3236.92
2020-09-24,108.22,112.7953,265.7,53.05,3246.59
2020-09-25,112.28,113.6168,268.55,53.81,3298.46
2020-09-28,114.96,116.2721,272.33,53.71,3351.6
2020-09-29,114.09,115.5175,272.11,53.7,3335.47
2020-09-30,115.81,116.2148,277.71,54.22,3363.0
2020-10-01,116.79,115.6608,277.62,54.62,3380.8
2020-10-02,113.02,115.1641,279.31,56.26,3348.44
2020-10-05,116.5,116.5396,282.1,57.17,3408.63
2020-10-06,113.16,116.5014,276.47,57.83,3360.95
2020-10-07,115.08,118.5072,282.79,57.8,3419.45
2020-10-08,114.97,125.5945,284.52,58.71,3446.83
2020-10-09,116.97,122.0604,285.92,58.74,3477.13
2020-10-12,124.4,121.5064,286.91,58.86,3534.22
2020-10-13,121.1,119.491,290.36,58.34,3511.93
2020-10-14,121.19,120.2934,287.09,58.0,3488.67
2020-10-15,120.71,119.2904,287.54,58.02,3483.34
2020-10-16,119.02,120.2838,287.66,58.35,3483.81
2020-10-19,115.98,119.8922,283.73,58.04,3426.92
2020-10-20,117.51,112.1076,286.04,58.6,3443.12
2020-10-21,116.87,109.9012,284.51,58.87,3435.56
2020-10-22,115.75,110.5698,281.16,60.56,3453.49
2020-10-23,115.04,110.799,283.0,60.85,3465.39
2020-10-26,115.05,107.1885,276.04,60.61,3400.97
2020-10-27,116.6,105.6029,276.84,60.21,3390.68
2020-10-28,111.2,101.8682,269.72,58.36,3271.03
2020-10-29,115.32,104.0269,269.63,58.21,3310.11
2020-10-30,108.86,106.6536,266.71,57.45,3269.96
2020-11-02,108.77,107.8476,270.74,59.01,3310.24
2020-11-03,110.44,109.0415,277.37,59.86,3369.16
2020-11-04,114.95,106.8829,282.72,59.76,3443.44
2020-11-05,119.03,109.6242,285.85,60.17,3510.45
2020-11-06,118.69,108.9269,284.24,59.96,3509.44
2020-11-09,116.32,110.3501,269.97,62.32,3550.5
2020-11-10,115.97,112.6234,275.57,64.17,3545.53
2020-11-11,119.49,111.9452,277.75,63.92,3572.66
2020-11-12,119.21,109.3663,276.24,63.52,3537.01
2020-11-13,119.26,111.6109,277.17,63.9,3585.15
2020-11-16,120.3,113.0532,279.57,64.12,3626.91
2020-11-17,119.39,112.4228,272.47,62.36,3609.53
2020-11-18,118.03,111.5345,269.83,61.78,3567.79
2020-11-19,118.64,111.9261,270.93,61.07,3581.87
2020-11-20,117.34,111.6969,269.81,60.88,3557.54
2020-11-23,113.85,114.7056,271.4,60.45,3577.59
2020-11-24,115.17,118.8415,273.31,61.19,3635.41
2020-11-25,116.03,118.6314,273.96,60.89,3629.65
2020-11-27,116.59,118.7746,275.99,60.65,3638.35
2020-11-30,119.05,117.9819,277.41,59.85,3621.63
2020-12-01,122.72,117.638,276.6,60.57,3662.45
2020-12-02,123.08,119.0325,271.1,61.88,3669.01
2020-12-03,122.94,118.0678,268.14,61.88,3666.72
2020-12-04,122.25,121.4969,263.99,61.52,3699.12
2020-12-07,123.75,119.109,262.64,61.73,3691.96
2020-12-08,124.38,120.0737,261.72,61.0,3702.25
2020-12-09,121.78,121.1052,265.58,60.77,3672.82
2020-12-10,123.24,119.3573,264.81,60.5,3668.1
2020-12-11,122.41,118.6982,264.55,60.42,3663.46
2020-12-14,121.78,117.9914,265.58,59.66,3647.49
2020-12-15,127.88,120.2838,267.98,60.86,3694.62
2020-12-16,127.81,119.9208,269.59,60.43,3701.17
2020-12-17,128.7,119.9208,273.97,61.07,3722.48
2020-12-18,126.655,120.2074,270.45,60.14,3709.41
2020-12-21,128.23,117.8577,270.99,60.0,3694.92
2020-12-22,131.88,118.0678,270.04,59.72,3687.26
2020-12-23,130.96,118.3448,269.81,59.38,3690.01
2020-12-24,131.97,119.0994,270.92,59.8,3703.06
2020-12-28,136.69,119.2236,269.25,59.99,3735.36
2020-12-29,134.87,118.2493,266.19,60.07,3727.04
2020-12-30,133.72,118.7651,265.26,60.61,3732.04
2020-12-31,132.69,120.236,265.62,61.43,3756.07
2021-01-04,129.41,118.383,263.92,59.36,3700.65
2021-01-05,131.01,120.4844,266.05,59.75,3726.86
2021-01-06,126.6,123.4932,267.57,61.21,3748.14
2021-01-07,130.92,123.2066,266.26,61.14,3803.79
2021-01-08,132.05,122.7672,269.09,61.57,3824.68
2021-01-11,128.98,122.815,271.23,61.21,3799.61
2021-01-12,128.8,123.4167,276.33,58.82,3801.19
2021-01-13,130.89,121.2294,274.05,59.71,3809.84
2021-01-14,128.91,123.1875,268.34,59.04,3795.54
2021-01-15,127.14,122.6335,275.59,59.66,3768.25
2021-01-19,127.83,123.2353,273.19,61.06,3798.91
2021-01-20,132.03,124.2477,274.3,60.65,3851.85
2021-01-21,136.87,125.7473,279.05,59.88,3853.07
2021-01-22,139.07,113.292,284.0,60.14,3841.47
2021-01-25,142.92,113.2633,285.08,61.02,3855.36
2021-01-26,143.16,116.998,282.6,59.69,3849.62
2021-01-27,142.06,116.9789,274.05,58.54,3750.77
2021-01-28,137.09,114.6961,278.05,59.04,3787.38
2021-01-29,131.96,113.7696,270.82,58.92,3714.24
2021-02-01,134.14,115.1355,270.07,59.11,3773.86
2021-02-02,134.99,114.0848,272.16,59.64,3826.31
2021-02-03,133.94,113.7791,274.17,59.45,3830.17
2021-02-04,137.39,115.5939,278.82,60.34,3871.74
2021-02-05,136.76,116.3294,278.86,60.88,3886.83
2021-02-08,136.91,118.0678,280.03,60.73,3915.59
2021-02-09,136.01,116.6255,276.77,60.64,3911.23
2021-02-10,135.39,116.7592,278.69,60.93,3909.88
2021-02-11,135.13,115.4889,277.06,61.29,3916.38
2021-02-12,135.37,115.3838,277.51,60.1,3934.83
2021-02-16,133.19,114.6865,275.39,59.3,3932.59
2021-02-17,130.84,114.591,280.92,59.27,3931.33
2021-02-18,129.71,115.3169,283.05,59.85,3913.97
2021-02-19,129.87,113.655,279.64,59.31,3906.71
2021-02-22,126.0,115.4411,275.85,59.29,3876.5
2021-02-23,125.86,115.2978,267.24,58.92,3881.37
2021-02-24,125.35,117.6858,259.97,58.38,3925.43
2021-02-25,120.99,116.9789,255.25,57.76,3829.34
2021-02-26,121.26,113.5977,258.34,56.72,3811.15
2021-03-01,127.79,115.3265,261.62,57.78,3901.82
2021-03-02,125.12,114.9349,260.29,57.83,3870.29
2021-03-03,122.06,116.8739,257.36,57.59,3819.72
2021-03-04,120.13,114.7247,250.93,57.41,3768.47
2021-03-05,121.42,117.3228,253.52,58.35,3841.94
2021-03-08,116.36,119.214,259.03,59.61,3821.35
2021-03-09,121.085,118.6123,264.96,59.41,3875.44
2021-03-10,119.98,122.1368,266.24,59.78,3898.81
2021-03-11,121.96,121.4396,268.85,59.28,3939.34
2021-03-12,121.03,121.8885,273.1,59.84,3943.34
2021-03-15,123.99,122.815,278.54,60.98,3968.94
2021-03-16,125.57,122.4902,282.08,61.25,3962.71
2021-03-17,124.76,123.2448,280.03,60.7,3974.12
2021-03-18,120.53,124.2286,283.16,60.4,3915.46
2021-03-19,119.99,123.1206,289.1,59.7,3913.1
2021-03-22,123.39,124.6967,288.94,59.69,3940.59
2021-03-23,122.54,124.6107,289.98,60.63,3910.52
2021-03-24,120.09,124.7635,292.75,60.69,3889.14
2021-03-25,120.59,127.1037,297.18,61.38,3909.52
2021-03-26,121.21,130.2653,303.81,61.66,3974.54
2021-03-29,121.39,129.7686,302.2,62.32,3971.09
2021-03-30,119.9,128.6797,304.82,61.54,3958.55
2021-03-31,122.15,127.2852,305.25,62.16,3972.89
2021-04-01,123.0,127.2565,307.75,62.33,4019.87
2021-04-05,125.9,129.8354,315.4,62.66,4077.91
2021-04-06,126.21,128.2021,313.78,63.11,4073.94
2021-04-07,127.9,128.8803,312.47,62.8,4079.95
2021-04-08,130.36,129.0618,314.43,62.86,4097.17
2021-04-09,132.995,129.6444,319.23,62.73,4128.8
2021-04-12,131.24,128.5555,320.79,62.89,4127.99
2021-04-13,134.43,125.2984,320.4,63.56,4141.59
2021-04-14,132.03,126.6834,320.02,63.89,4124.66
2021-04-15,134.5,126.6356,322.74,64.49,4170.42
2021-04-16,134.16,127.6004,328.08,65.01,4185.47
2021-04-19,134.84,127.1514,326.85,64.92,4163.26
2021-04-20,133.11,131.9655,323.96,66.09,4134.94
2021-04-21,133.5,137.1138,325.95,65.73,4173.42
2021-04-22,131.94,134.9456,321.46,65.1,4134.98
2021-04-23,134.32,136.044,323.89,65.33,4180.17
2021-04-26,134.72,135.2226,319.99,64.66,4187.62
2021-04-27,134.39,135.6428,320.59,64.33,4186.72
2021-04-28,133.58,136.5885,319.71,64.34,4183.18
2021-04-29,133.48,137.7729,325.34,65.16,4211.47
2021-04-30,131.46,135.5187,323.67,66.17,4181.17
2021-05-03,132.54,138.26,330.27,66.05,4192.66
2021-05-04,127.85,139.2152,332.77,66.42,4164.66
2021-05-05,128.1,138.7089,332.05,65.45,4167.59
2021-05-06,129.74,141.7654,337.58,66.05,4201.62
2021-05-07,130.21,138.9382,339.25,66.26,4232.6
2021-05-10,126.85,139.6163,341.12,66.31,4188.43
2021-05-11,125.91,137.7538,330.66,65.8,4152.1
2021-05-12,122.77,134.9647,317.0,64.36,4063.04
2021-05-13,124.97,137.706,325.42,65.73,4112.5
2021-05-14,127.45,138.1931,323.63,65.11,4173.85
2021-05-17,126.27,138.6038,320.01,64.44,4163.29
2021-05-18,124.85,137.4577,316.75,64.16,4127.83
2021-05-19,124.69,136.7699,314.45,63.98,4115.68
2021-05-20,127.31,137.429,315.9,64.06,4159.12
2021-05-21,125.43,138.2504,315.77,64.38,4155.86
2021-05-24,127.1,138.2313,314.84,64.42,4197.05
2021-05-25,126.9,137.343,316.75,64.08,4188.13
2021-05-26,126.85,136.9514,317.33,63.72,4195.99
2021-05-27,125.28,137.3717,318.77,63.66,4200.88
2021-05-28,124.61,137.2953,318.91,63.92,4204.11
2021-06-01,124.28,137.7251,316.31,63.43,4202.04
2021-06-02,125.06,139.1865,313.23,63.9,4208.12
2021-06-03,123.54,139.0241,311.43,64.46,4192.85
2021-06-04,125.89,140.8103,311.01,64.35,4229.89
2021-06-07,125.9,141.3834,309.96,64.67,4226.52
2021-06-08,126.74,142.3863,310.9,63.44,4227.26
2021-06-09,127.13,143.9146,307.34,63.63,4219.55
2021-06-10,126.11,143.7904,308.31,63.88,4239.18
2021-06-11,127.35,144.4972,310.77,63.85,4247.44
2021-06-14,130.48,143.3033,309.32,63.79,4255.15
2021-06-15,129.64,142.6633,306.45,64.32,4246.59
2021-06-16,130.15,141.2019,302.78,62.98,4223.7
2021-06-17,131.79,139.0719,303.12,63.35,4221.86
2021-06-18,130.46,136.7031,302.61,61.45,4166.45
2021-06-21,132.3,140.0748,307.6,62.5,4224.79
2021-06-22,133.98,139.7978,312.71,62.08,4246.44
2021-06-23,133.7,138.1263,311.67,61.47,4241.84
2021-06-24,133.41,138.9191,311.84,60.98,4266.49
2021-06-25,133.11,140.2563,313.63,61.53,4280.7
2021-06-28,134.78,138.7758,314.28,61.49,4290.61
2021-06-29,136.33,139.0241,318.24,60.46,4291.8
2021-06-30,136.96,140.0175,318.89,60.51,4297.5
2021-07-01,137.27,140.2563,321.54,61.48,4319.94
2021-07-02,139.96,133.7421,322.7,61.53,4352.34
2021-07-06,142.02,132.5577,319.26,61.64,4343.54
2021-07-07,144.57,133.551,323.48,61.69,4358.13
2021-07-08,143.24,134.4298,318.54,61.55,4320.82
2021-07-09,145.11,135.1748,322.09,61.47,4369.55
2021-07-12,144.5,134.6017,321.74,61.8,4384.63
2021-07-13,145.64,133.9904,317.05,61.34,4369.21
2021-07-14,149.15,133.551,319.22,61.89,4374.3
2021-07-15,148.48,134.1528,322.71,62.67,4360.03
2021-07-16,146.39,132.6723,321.54,63.11,4327.16
2021-07-19,142.45,131.7362,318.87,62.79,4258.49
2021-07-20,146.15,133.6943,325.35,62.95,4323.06
2021-07-21,145.4,134.9647,326.36,62.82,4358.69
2021-07-22,146.8,134.4011,326.66,62.98,4367.48
2021-07-23,148.56,135.0029,332.84,63.86,4411.79
2021-07-26,148.99,136.3688,331.18,63.73,4422.3
2021-07-27,146.77,136.3497,327.26,64.54,4401.46
2021-07-28,144.98,135.4136,325.52,63.99,4400.64
2021-07-29,145.64,135.5664,327.43,64.46,4419.15
2021-07-30,145.86,134.6399,328.19,63.87,4395.26
2021-08-02,145.52,135.0793,327.22,64.08,4387.16
2021-08-03,147.36,137.6105,331.94,64.13,4423.15
2021-08-04,146.95,136.3592,330.31,64.03,4402.66
2021-08-05,147.06,136.3688,333.11,64.78,4429.1
2021-08-06,146.14,137.6296,329.84,64.7,4436.52
2021-08-09,146.09,134.9169,328.76,64.85,4432.35
2021-08-10,145.6,135.0411,331.48,65.21,4436.75
2021-08-11,145.86,135.7575,337.0,65.63,4447.7
2021-08-12,148.89,136.6553,334.02,65.72,4460.83
2021-08-13,149.1,136.7604,331.32,65.53,4468.0
2021-08-16,151.12,137.152,335.05,66.38,4479.71
2021-08-17,150.19,136.0345,320.75,66.45,4448.08
2021-08-18,146.36,133.2167,321.55,66.01,4400.27
2021-08-19,146.7,131.8317,322.9,66.38,4405.8
2021-08-20,148.19,132.8729,329.24,67.32,4441.67
2021-08-23,149.71,133.36,327.74,66.67,4479.53
2021-08-24,149.62,133.5701,324.9,65.73,4486.23
2021-08-25,148.36,133.5892,323.88,65.87,4496.19
2021-08-26,147.54,132.5577,321.48,66.14,4470.0
2021-08-27,148.6,133.1594,323.38,65.99,4509.37
2021-08-30,153.12,132.7391,327.1,65.75,4528.79
2021-08-31,151.83,134.0477,326.18,65.73,4522.68
2021-09-01,152.51,133.0543,323.64,66.48,4524.09
2021-09-02,153.65,133.7325,327.74,66.85,4536.95
2021-09-03,154.3,133.3218,330.34,66.27,4535.43
2021-09-07,156.69,131.8699,328.95,66.19,4520.03
2021-09-08,155.11,132.4526,331.58,67.31,4514.07
2021-09-09,154.07,131.5643,331.77,67.18,4493.28
2021-09-10,148.97,130.8766,331.95,66.21,4458.58
2021-09-13,149.55,131.9559,335.45,66.33,4468.73
2021-09-14,148.12,130.1124,333.12,65.97,4443.05
2021-09-15,149.03,131.0485,333.37,66.01,4480.7
2021-09-16,148.79,130.313,336.39,65.38,4473.75
2021-09-17,146.06,129.1668,335.67,64.14,4432.99
2021-09-20,142.94,128.2881,331.21,63.96,4357.73
2021-09-21,143.43,127.0082,334.22,63.81,4354.19
2021-09-22,145.85,128.5937,335.93,63.61,4395.64
2021-09-23,146.83,130.5996,335.91,63.4,4448.98
2021-09-24,146.92,131.3255,337.49,63.16,4455.48
2021-09-27,145.37,132.3475,341.41,62.44,4443.11
2021-09-28,141.91,131.3064,333.8,61.94,4352.63
2021-09-29,142.83,132.9397,336.93,62.64,4359.46
2021-09-30,141.5,132.7009,328.26,61.97,4307.54
2021-10-01,142.65,136.8941,329.86,61.75,4357.04
2021-10-04,139.14,137.6487,326.47,62.43,4300.46
2021-10-05,141.11,136.7317,329.48,62.06,4345.72
2021-10-06,142.0,135.9771,330.36,62.73,4363.55
2021-10-07,143.29,135.4518,337.48,62.67,4399.76
2021-10-08,142.9,136.7986,334.34,62.56,4391.34
2021-10-11,142.81,136.044,336.97,61.92,4361.19
2021-10-12,141.51,134.1719,337.8,62.1,4350.65
2021-10-13,140.91,134.4489,338.28,62.51,4363.8
2021-10-14,143.76,136.961,344.05,63.26,4438.26
2021-10-15,144.84,138.1263,350.41,63.13,4471.37
2021-10-18,146.55,135.9389,355.01,62.45,4486.46
2021-10-19,148.76,135.6142,357.99,62.97,4519.63
2021-10-20,149.26,135.5378,358.23,63.71,4536.19
2021-10-21,149.48,122.5762,364.62,64.16,4549.78
2021-10-22,148.69,122.1464,365.99,62.95,4544.9
2021-10-25,148.64,121.9171,371.26,62.81,4566.48
2021-10-26,149.32,121.43,369.2,63.28,4574.79
2021-10-27,148.85,119.5579,372.32,62.64,4551.68
2021-10-28,152.57,120.1978,371.57,62.74,4596.42
2021-10-29,149.8,119.491,371.74,62.32,4605.38
2021-11-01,148.96,120.6181,366.48,62.48,4613.67
2021-11-02,150.02,120.5226,367.29,62.49,4630.65
2021-11-03,151.49,121.43,368.97,62.55,4660.57
2021-11-04,150.96,120.85,372.18,62.5,4680.06
2021-11-05,151.28,123.61,368.4,63.1,4697.53
2021-11-08,150.44,124.54,368.59,62.62,4701.7
2021-11-09,150.81,120.85,370.65,63.35,4685.25
2021-11-10,147.92,120.22,368.58,63.86,4646.71
2021-11-11,147.87,120.27,367.63,63.05,4649.27
2021-11-12,149.99,118.96,372.63,61.89,4682.85
2021-11-15,150.0,118.87,371.08,62.2,4682.8
2021-11-16,151.0,118.46,392.33,62.0,4700.9
2021-11-17,153.49,118.06,394.85,62.17,4688.67
2021-11-18,157.87,116.66,405.85,61.63,4704.54
2021-11-19,160.55,116.05,408.69,62.67,4697.96
2021-11-22,161.02,116.47,408.79,63.12,4682.94
2021-11-23,161.41,116.79,408.37,63.01,4690.7
2021-11-24,161.94,116.73,412.11,63.1,4701.46
2021-11-26,156.81,115.81,402.7,62.04,4594.62
2021-11-29,160.24,118.5,406.82,62.82,4655.27
2021-11-30,165.3,117.1,400.61,61.1,4567.0
2021-12-01,164.77,116.92,400.42,61.14,4513.04
2021-12-02,163.76,116.9,407.77,62.01,4577.1
2021-12-03,161.84,118.84,407.81,62.83,4538.43
2021-12-06,165.32,119.91,415.7,64.66,4591.67
2021-12-07,171.18,121.58,416.18,64.47,4686.75
2021-12-08,175.08,123.02,411.25,64.75,4701.21
2021-12-09,174.56,123.57,411.34,64.57,4667.45
2021-12-10,179.45,124.09,415.4,65.08,4712.02
2021-12-13,175.74,122.58,405.24,66.18,4668.97
2021-12-14,174.33,123.76,402.2,65.97,4634.09
2021-12-15,179.3,123.11,407.81,66.75,4709.85
2021-12-16,172.26,125.93,399.53,67.55,4668.67
2021-12-17,171.14,127.4,387.98,66.84,4620.64
2021-12-20,169.75,127.06,389.4,67.12,4568.02
2021-12-21,172.99,128.97,390.47,66.39,4649.23
2021-12-22,175.64,129.75,395.64,66.65,4696.56
2021-12-23,176.28,130.63,397.07,66.54,4725.79
2021-12-27,180.33,131.62,404.09,66.96,4791.19
2021-12-28,179.29,132.63,406.22,67.73,4786.35
2021-12-29,179.38,133.35,410.84,68.07,4793.06
2021-12-30,178.2,133.91,409.94,68.36,4778.73
2021-12-31,177.57,133.66,415.01,68.58,4766.18
2022-01-03,182.01,136.04,408.64,68.17,4796.56
2022-01-04,179.7,138.02,412.84,68.17,4793.54
2022-01-05,174.92,138.22,407.24,68.25,4700.58
2022-01-06,172.0,135.34,405.76,68.17,4696.05
2022-01-07,172.17,134.83,393.61,68.64,4677.03
2022-01-10,172.19,135.03,387.46,68.53,4670.29
2022-01-11,175.08,132.87,386.67,67.65,4713.07
2022-01-12,175.53,133.59,389.4,67.78,4726.35
2022-01-13,172.19,134.76,386.98,68.35,4659.03
2022-01-14,173.07,134.21,372.0,68.66,4662.85
2022-01-18,169.8,132.94,366.72,68.01,4577.11
2022-01-19,166.23,131.58,359.69,68.33,4532.76
2022-01-20,164.51,130.82,349.58,67.88,4482.73
2022-01-21,162.41,129.35,349.1,67.81,4397.94
2022-01-24,161.62,128.82,363.81,67.37,4410.13
2022-01-25,159.78,136.1,358.98,67.25,4356.45
2022-01-26,159.69,134.26,357.28,67.02,4349.93
2022-01-27,159.22,132.52,356.43,68.03,4326.51
2022-01-28,170.33,134.5,366.54,69.0,4431.85
2022-01-31,174.78,133.57,366.98,69.49,4515.55
2022-02-01,174.61,135.53,368.7,67.99,4546.54
2022-02-02,175.84,137.25,373.73,68.81,4589.38
2022-02-03,172.9,137.78,364.81,69.25,4477.44
2022-02-04,172.39,137.15,359.67,68.69,4500.53
2022-02-07,171.66,137.24,357.35,67.65,4483.87
2022-02-08,174.83,137.02,361.44,67.89,4521.54
2022-02-09,176.28,137.79,364.37,68.08,4587.18
2022-02-10,172.12,133.52,355.09,65.95,4504.08
2022-02-11,168.64,132.69,350.29,66.79,4418.64
2022-02-14,168.88,130.15,351.56,65.85,4401.67
2022-02-15,172.79,129.94,353.26,65.02,4471.07
2022-02-16,172.55,129.18,350.09,64.87,4475.01
2022-02-17,168.88,124.97,347.94,64.79,4380.26
2022-02-18,167.3,124.35,346.87,63.77,4348.87
2022-02-22,164.32,123.92,316.17,64.29,4304.76
2022-02-23,160.07,122.07,308.45,62.84,4225.5
2022-02-24,162.74,121.97,313.24,62.88,4288.7
2022-02-25,164.85,124.18,316.65,65.04,4384.65
2022-02-28,165.12,122.51,315.83,64.77,4373.94
2022-03-01,163.2,121.35,320.25,64.1,4306.26
2022-03-02,166.56,123.86,327.37,64.57,4386.54
2022-03-03,166.23,125.93,324.36,66.4,4363.49
2022-03-04,163.17,126.62,324.26,67.58,4328.87
2022-03-07,159.3,126.07,322.77,69.23,4201.09
2022-03-08,157.44,125.68,316.74,67.82,4170.7
2022-03-09,162.95,126.22,317.2,67.12,4277.88
2022-03-10,158.52,124.35,317.94,68.61,4259.52
2022-03-11,154.73,123.96,316.79,68.69,4204.31
2022-03-14,150.62,123.94,318.36,68.66,4173.11
2022-03-15,155.09,125.64,328.54,68.66,4262.45
2022-03-16,159.59,127.04,330.91,68.52,4357.86
2022-03-17,160.62,127.96,336.36,68.41,4411.67
2022-03-18,163.98,128.76,340.74,68.03,4463.12
2022-03-21,165.38,128.1,329.37,68.89,4461.18
2022-03-22,168.82,129.06,329.73,68.82,4511.61
2022-03-23,170.21,128.3,317.05,68.79,4456.24
2022-03-24,174.07,129.25,315.78,69.3,4520.16
2022-03-25,174.72,131.35,310.68,70.93,4543.06
2022-03-28,175.6,131.47,314.28,71.0,4575.52
2022-03-29,178.96,131.94,317.71,72.06,4631.6
2022-03-30,177.77,132.13,308.46,72.5,4602.45
2022-03-31,174.61,130.02,299.33,72.51,4530.41
2022-04-01,174.31,130.15,301.89,74.12,4545.86
2022-04-04,178.44,130.27,305.58,73.12,4582.64
2022-04-05,175.06,128.89,304.86,74.35,4525.12
2022-04-06,171.83,129.39,298.54,76.51,4481.15
2022-04-07,172.14,128.55,302.75,75.76,4500.21
2022-04-08,170.09,127.73,311.11,76.49,4488.28
2022-04-11,165.75,126.37,306.72,74.48,4412.53
2022-04-12,167.66,125.98,306.29,75.54,4397.45
2022-04-13,170.4,126.14,310.42,75.36,4446.59
2022-04-14,165.29,126.56,304.52,75.99,4392.59
2022-04-18,165.07,126.17,300.21,75.83,4391.69
2022-04-19,167.4,129.15,307.8,76.27,4462.21
2022-04-20,167.23,138.32,315.14,76.5,4459.45
2022-04-21,166.42,139.85,310.36,76.46,4393.66
2022-04-22,161.79,138.25,300.11,75.91,4271.78
2022-04-25,162.88,139.1,304.94,74.97,4296.12
2022-04-26,156.8,136.19,299.96,73.74,4175.2
2022-04-27,156.57,135.06,301.6,73.48,4183.96
2022-04-28,163.64,135.74,311.76,75.58,4287.5
2022-04-29,157.65,132.21,300.4,73.39,4131.93
2022-05-02,157.96,133.04,306.97,73.21,4155.38
2022-05-03,159.48,132.52,304.96,73.12,4175.48
2022-05-04,166.02,137.4,315.31,74.57,4300.17
2022-05-05,156.77,135.92,299.11,74.06,4146.87
2022-05-06,157.28,137.67,294.31,74.67,4123.34
2022-05-09,152.06,134.44,297.03,74.23,3991.24
2022-05-10,154.51,129.13,291.16,73.2,4001.05
2022-05-11,146.5,130.75,282.96,73.98,3935.18
2022-05-12,142.56,132.9,289.69,74.08,3930.08
2022-05-13,147.11,133.6,296.03,73.65,4023.89
2022-05-16,145.54,135.03,295.99,74.25,4008.01
2022-05-17,149.24,138.37,300.95,74.15,4088.85
2022-05-18,140.82,132.94,285.18,73.82,3923.68
2022-05-19,137.35,129.66,287.76,73.33,3900.79
2022-05-20,137.59,128.48,287.19,73.41,3901.36
2022-05-23,143.11,131.17,286.03,74.15,3973.75
2022-05-24,140.36,133.8,287.92,75.69,3941.48
2022-05-25,140.52,134.39,293.57,75.69,3978.73
2022-05-26,143.78,136.89,302.81,75.29,4057.84
2022-05-27,149.64,139.27,308.46,76.07,4158.24
2022-05-31,148.84,138.84,302.75,75.66,4132.15
2022-06-01,148.71,139.43,297.19,75.55,4101.23
